全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
132128,7,東京都,日野市,みんなのくれよんランチ,ミンナノクレヨンランチ,,,東京都日野市神明,,35.67072,139.39687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132136,,東京都,東村山市,まちの縁側本町　夕ぐれ食堂,マチノエンガワホンチョウユウグレショクドウ,,,東京都東村山市本町4-1-8,,35.75273,139.46936,(042)306-3177,,,,,,,,,,,,,4,,毎月第2・4火曜日,16:30,18:00,,,0,0,0,0,300,18歳まで無料,,,,,,,,,,,テイクアウト可（要相談）
132136,,東京都,東村山市,子ども食堂　リコード,コドモショクドウリコード,,,東京都東村山市本町3-9-40,,35.75846,139.47073,080-1396-2808,ランチカフェリコードの電話番号,,,,,,,,,,,,4,,いちごの日と肉の日(15日・29日）,,,変更の可能性あり,,0,0,0,0,,大人はカンパ制。18歳まで無料,,,,,,,,,,,テイクアウト可（要相談）
132136,,東京都,東村山市,ふれあいこども食堂あおば,フレアイコドモショクドウアオバ,,,東京都東村山市青葉町2-25-66,ラポールあおば２階,35.76207,139.49025,(042)398-5350,,,,,,,,,,,,,5,,毎月最終土曜日,11:30,14:20,1部11:30～12:50、2部13:00～14:20,,0,0,0,0,,18歳まで無料。大人は要相談,,,,,1,,,,,,
132136,,東京都,東村山市,ふれあいこども食堂,フレアイコドモショクドウ,,,東京都東村山市栄町1-1-18,ラポール久米川ビル２階,35.75085,139.47148,(042)398-5350,,,,,,,,,,,,,4,,第1～3土曜日,11:30,14:20,1部11:30～12:50、2部13:00～14:20,,0,0,0,0,,18歳まで無料。大人は要相談,,,,,1,,,,,,
132136,,東京都,東村山市,にちよう食堂,ニチヨウショクドウ,,,東京都東村山市栄町1-29-34,,35.75275,139.47476,(042)306-4591,,,,,,,,,,,,,5,,第3日曜日,10:00,14:00,,,0,0,0,300,300,中学生まで無料,,,,,,,,,,,
132136,,東京都,東村山市,おひさま食堂,オヒサマショクドウ,,,東京都東村山市富士見町5-1-93,文楽カフェ,35.74506,139.46413,090-6155-0386,,,,,,,,,,,,,4,,毎月第2・4火曜日,11:30,12:30,,,100,100,100,100,300,18歳まで100円,,,,,,,,,,,テイクアウト可バッグ持参
132136,,東京都,東村山市,万福食堂,マンプクショクドウ,,,東京都東村山市廻田町3-12-6,廻田ふれあいセンター3階,35.75743,139.44737,(042)391-1732,,,,,,,,,,,,,5,,原則第3日曜日（要問合せ）,11:00,13:00,,,0,0,0,,,中学生まで無料,,,,,,,,,,,テイクアウト可（要相談）
132136,,東京都,東村山市,東村山地域食堂ふたば,ヒガシムラヤマチイキショクドウフタバ,,,東京都東村山市野口町1-15-5,グランドハイツ野口１階,35.76121,139.46289,(042)306-0721,,,,,,,,,,,,,5,,第3土曜日,12:00,,調理10:00～、食事12:00～,,100,100,100,100,200,18歳まで100円,,,,,,,,,,,
132136,,東京都,東村山市,SOMPO流　子ども食堂（八坂）,ソンポリュウコドモショクドウヤサカ,,,東京都東村山市栄町3-23-1,,35.74541,139.46512,(042)396-3133,,,,,,,,,,,,,5,,第4土曜日,11:30,13:30,,,0,0,0,0,300,18歳まで無料,,,,,,,,,,,
132136,,東京都,東村山市,SOMPO流　子ども食堂（萩山）,ソンポリュウコドモショクドウハギヤマ,,,東京都東村山市萩山町2-9-46,,35.74003,139.47865,(042)399-0222,,,,,,,,,,,,,5,,第3土曜日,12:30,14:30,,,0,0,0,0,300,18歳まで無料,,,,,,,,,,,
132136,,東京都,東村山市,SOMPO流　子ども食堂（久米川）,ソンポリュウコドモショクドウクメガワ,,,東京都東村山市美住町1-19-10,,35.75044,139.45863,(042)390-2371,,,,,,,,,,,,,5,,第2土曜日,12:00,15:00,,,0,0,0,0,300,18歳まで無料,,,,,,,,,,,
132136,,東京都,東村山市,子どもたちのお弁当屋さん,コドモタチノオベントウヤサン,,,東京都東村山市富士見町2-19-23,,35.73776,139.45044,(042)395-7579,,,,,,,,,,,,,8,,,16:00,18:00,,,100,100,100,100,,20歳まで100円,,,,,,,,,,,テイクアウトのみ可（要予約）
132136,,東京都,東村山市,恩多こども食堂,オンタコドモショクドウ,,,東京都東村山市恩多町3-3-22,集会所（101号室）,35.75319,139.47908,080-9024-3110,,,,,,,,,,,,,3,金,,16:00,19:00,要問合せ,,0,0,0,0,300,18歳以下無料,,,,,,,,,,,
132152,1,東京都,国立市,つり舟の子ども食堂,ツリブネノコドモショクドウ,,,東京都国立市東 1-15-18,,35.69808084,139.4474999,(042)576-9910,,,,,,,,,,,,深川つり舟,1,月火木金土日,,11:00,14:00,,,0,0,0,0,,大人は応相談,電話,,10,,1,,,,,,
132152,2,東京都,国立市,おいでよ。ごはんや,オイデヨゴハンヤ,,,東京都国立市富士見台1-17-8,,35.68161091,139.4472612,080-8707-0889,,,,,,,,,,,,おいでよ。ごはんや,2,金土日,,18:30,20:00,,,100,100,100,100,,大人はカンパ,電話,,10,,1,,,,,,
132152,3,東京都,国立市,カサムシカ子ども食堂,カサムシカコドモショクドウ,,,東京都国立市中 3-5-60,,35.68929325,139.4424981,080-5878-2364,,,,,,,,,,,,ワーカーズ・まちの縁がわ国立,3,土,,11:30,13:00,,,0,0,0,0,300,,電話,,35,,1,,,,,,
132152,4,東京都,国立市,たまご（多孫・他孫）食堂,タマゴショクドウ,,,東京都国立市中2-10-7,,35.69293411,139.4394076,(042)580-0294,,,,,,https://www.facebook.com/nakanakaiikai/,,,,,,なかなかいいね！プロジェクト「なかなかいい会」,4,日,,11:30,13:30,,,0,0,0,0,500,,LINE,,90,,1,,,,,,
132152,5,東京都,国立市,おいしいじかん,オイシイジカン,,,東京都国立市富士見台2-39-1,,35.68761301,139.4438361,090-1032-2433,,,,,,,,,,,,おいしいじかん,5,水,,17:00,18:30,,,0,0,0,0,300,,,,130,,1,,,,,,
132152,6,東京都,国立市,きたまち学☆食,キタマチガクショク,,学習支援,東京都国立市北3-23-1,,35.70110454,139.4303275,090-2243-4307,,,,,,,,,,,,Rittou CAMP,7,,,,,,対象は子どものみ,0,0,0,0,,,,,25,,1,,,,,,
132152,7,東京都,国立市,OSUSOWAKE食堂,オスソワケショクドウ,,,東京都国立市東 3-18-32,,35.69164296,139.4547772,080-4444-2018,,,,,,https://osusowake-online.com,,,,,5012805002990,一般社団法人OSUSOWAKE,4,日,,11:00,13:00,,,0,0,0,0,100,,HP,,100,1,1,,,,,,
132152,8,東京都,国立市,ぐるぐる食堂,グルグルショクドウ,,,東京都国立市富士見台1-8-38,,35.68347175,139.4490542,090-6118-9071,,,,,,,,,,,,ぐるぐる食堂,4,日,,11:30,14:00,,,0,0,0,0,300,,,,40,,,,,,,,
132152,9,東京都,国立市,ラグー,ラグー,,,東京都国立市中1-15-6,,35.69682087,139.4430095,(042)577-5566,,,,,,,,,,,,ラグー,3,土,,12:00,14:00,,,0,0,0,0,,大人不明,,,10,,,,,,,,
132152,10,東京都,国立市,SOMPO流子ども食堂,ソンポリュウコドモショクドウ,,,東京都国立市青柳1-21-14,,35.68362927,139.4256635,(042)548-1811,,,,,(042)548-1812,,,,,,,SOMPOケア株式会社,5,土,,13:00,15:00,,,0,0,0,0,300,,,,10,,,,,,,,
132152,11,東京都,国立市,くにちゃん食堂,クニチャンショクドウ,,,東京都国立市富士見台4-10-1,,35.68579502,139.4318817,(042)569-6213,,,,,,,,,,,,医療法人社団つくし会,5,日,,11:30,13:00,,,0,0,0,0,300,,,,10,,,,,,,,
132152,12,東京都,国立市,矢川の子がも食堂,ヤガワノコガモショクドウ,,,東京都国立市富士見台4-17-65,,35.68549131,139.4300278,090-3905-4924,,,,,,,hottfsyagawa@gmail.com,,,,,ほっと！フードサポート 矢川,5,,,12:00,13:00,,,0,0,0,0,300,,,,30,,,,,,,,
132195,1,東京都,狛江市,NPO法人 狛江子ども食堂,コマエコドモショクドウ,「食育」「安心・安全」「団らん」の３本柱を軸に活動しています。,,東京都狛江市和泉本町4-7-51,上和泉地域センター,35.64514,139.568013,090-1766-6992,（代表）,,,,,https://komae-kodomoshokudo.amebaownd.com/,kodomoshokudo.komae@gmail.com,（代表）,,,,ＮＰＯ法人狛江子ども食堂,3,,,,,,,0,0,0,,,,不要,,40,,,,,,,,
132195,2,東京都,狛江市,みんなの居場所,ミンナノイバショ,みんなでごはん作りと食事。漫画・宿題・手芸・手品など、のんびり過ごせます。,,東京都狛江市元和泉2-35-1,西河原公民館,35.633377,139.567064,090-2251-0911,（代表）,,,,,https://komaekubo1234.kokosil.net/ja/place/00001f000000000000020000003f0194,ta.sasa2012@gmail.com,（代表）,,,,,5,土,,10:00,15:00,,,0,0,0,0,300,,電話,090-2251-0911,,,,,,,,,
132195,3,東京都,狛江市,こどもの多摩里食堂,コドモノタマリショクドウ,こどもが経済的事情によって社会的に孤立しないように食事の提供を通して地域が支え合う非営利のこども食堂を実施する。,,東京都狛江市東和泉2-9-11,多摩里集会所,35.630515,139.580245,090-5527-3132,（代表）,,,,,https://komaekubo1234.kokosil.net/ja/place/00001f000000000000020000003f0075,kodomonotamari@gmail.com,（代表）,,,,,5,木,,16:00,18:30,,,0,0,0,0,300,,メール,kodomonotamari@gmail.com,,,,,,,,,
132195,4,東京都,狛江市,ごはん＋居場所 おかえり,ゴハンプラスイバショオカエリ,食を介して、子どもからおとなまでの居場所作りを目的としています。,,東京都狛江市東和泉2-20-12-1F,みんなの広場,35.628329,139.575847,090-1208-3823,（代表）,,,,,http://okaeri.webcrow.jp/,okaeri2017@gmail.com,（代表）,,,,,5,土,,12:00,15:00,,,0,0,0,0,300,,メール,okaeri2017@gmail.com,,,,,,,,,
132195,5,東京都,狛江市,月末食堂,ゲツマツショクドウ,老若男女どなたでも参加可能です。時間中はいつでもお食事を提供しています。,,東京都狛江市東和泉1-32-3-102,スペース102,35.630338,139.577365,090-1803-8319,（代表）,,,,,https://komaekubo1234.kokosil.net/ja/place/00001f000000000000020000003f00ce,p-ichi@h3.dion.ne.jp,（代表）,,,,月末食堂委員会,5,,,16:00,19:00,,,0,0,0,0,300,,メール,p-ichi@h3.dion.ne.jp,,,,,,,,,
132196,6,東京都,狛江市,コスモスこども・おとな食堂,コスモスコドモオトナショクドウ,,,東京都狛江市岩戸南2-2-5,岩戸地域センター,35.632142,139.586058,090-8512-5602,（代表）,,,,,https://komaekubo1234.kokosil.net/ja/place/00001f000000000000020000003f0494,yoshiko.y261@gmail.com,（代表）,,,,,5,水,,,,,,0,0,0,0,300,,電話,090-8512-5602,,,,,,,,,
132217,,東京都,清瀬市,おひさまごはんの会,オヒサマゴハンノカイ,貧困対策、孤食対策、子育て支援、地域づくり,,東京都清瀬市松山3-12-17,,35.76651,139.51405,(042)497－3528,,,,,,https://www.facebook.com/ohisamanettowaku.kodomonoibashowithkiyose/,,,,,,おひさまネットワーク,3,金,,17:00,19:30,,要相談,0,0,0,0,無料,,要相談,,,,,,,,,,配食実施
132217,,東京都,清瀬市,おひさま松山,オヒサママツヤマ,貧困対策、孤食対策、子育て支援、地域づくり,,東京都清瀬市松山3-13-16 松山集会所,,35.76745,139.51456,070-5586-5393,,,,,,https://www.facebook.com/ohisamanettowaku.kodomonoibashowithkiyose/,,,,,,おひさまネットワーク,3,木,,16:00,19:30,,おおむね１８歳未満,0,0,0,0,無料,,なし,,,,,,,,,,配食実施
132217,,東京都,清瀬市,おひさま野塩,オヒサマノシオ,貧困対策、孤食対策、子育て支援、地域づくり,,,,,,,,,,,,https://www.facebook.com/ohisamanettowaku.kodomonoibashowithkiyose/,,,,,,おひさまネットワーク,,,,,,,要相談,0,0,0,0,無料,,要相談,,,,,,,,,,配食実施
132217,,東京都,清瀬市,おひさま梅園,オヒサマウメゾノ,貧困対策、孤食対策、子育て支援、地域づくり,,,,,,,,,,,,https://www.facebook.com/ohisamanettowaku.kodomonoibashowithkiyose/,,,,,,おひさまネットワーク,,,,,,,要相談,0,0,0,0,無料,,要相談,,,,,,,,,,配食実施
132217,,東京都,清瀬市,そらいろ子ども食堂,ソライロコドモショクドウ,子どもの居場所づくり、異年齢交流、子育て・子育ち支援、貧困対策、孤食対策,,東京都清瀬市竹丘2-22-2 (開催場所の借家の所在地),,35.76302,139.50739,080-5545-2416,,,,,,https://www.facebook.com/profile.php?id=100083220254061,aoisola.kodomo@gmail.com,,,,,ボランティア団体あおいそら,5,日,,13:15,午後4時30分　（7月～9月の夏季は午後5時）,開催日はチラシ等で3か月ごとにお知らせ。,未就学児は保護者同伴が必要,0,0,0,0,無料,,LINE公式アカウント・メール・電話のいずれかで事前予約,開催日の２日前までに予約。定員は子ども、保護者、その他、合計最大18名,18,,1,清瀬市立第三小、清瀬市立第七小,,,,,必要に応じて配食も実施
132217,,東京都,清瀬市,にこにこ子供食堂,ニコニココドモショクドウ,貧困策・子育て支援,,東京都清瀬市中清戸4-847,清瀬中清戸住宅第3集会室,35.78493,139.52788,090-5398-8334,,,,,,,megu-rou@hb.tp1.jp,,,,,,5,木,,15:00,19:00,,誰でも参加可能　小学生は親の了解が必要,0,0,0,,300,,電話で事前予約が必要だがなくても対応可能,定員は子ども8人、保護者8人,16,,,8小、清小,,,,,配食必要なら対応可能。テイクアウトは未実施だが今後必要なら対応可能
132217,,東京都,清瀬市,ゆいゆい親子食堂,ユイユイオヤコショクドウ,子育て支援、ひとり親家庭支援、ネットワーク作り,,東京都清瀬市梅園2-2-29,みんなのお家　ゆいゆい,35.77156,139.5032,(042)452-9765,(042)497-2308,,,,(042)497-2308,https://www.with-ai.net/,info@with-ai.net,,,,,特定非営利活動法人ウイズアイ,4,土,第１土曜日　第3土曜日,17:00,19:30,食事時間は午後6時頃から,ひとり親家庭の親子,500,500,500,500,500,1世帯あたりの金額。(1世帯あたりの子どもの人数は問わない),電話で事前予約が望ましい,定員子ども15名程度、保護者6名、その他3名,24,,1,六小、三小、七小、二中、,,,,,配食も実施。テイクアウトは応相談
132217,,東京都,清瀬市,わくわく子ども食堂,ワクワクコドモショクドウ,子どもの居場所と食事の提供,,東京都清瀬市上清戸2-12-26,武蔵野友の家,35.78209,139.52219,,,,,,,,wakwakshokudo@gmail.com,,,,,わくわく子ども食堂,5,土,,午前10時(又は午後5時),午後1時(又は午後7時),土曜の昼に開催しているが、第〇土曜日かは決まっておらず不定期,主に小学生対象（清小のみちらし配布）　　　保護者は見守りのお手伝いをしてくださる方は参加可能,,0,,,0,,ちらしのQRコードよりメールで申し込み,調理から参加する人と食べるだけでの参加を分けて申し込み受付する場合がある。定員は子ども12人（場合により食べるだけの人を別に5人）,17,,,清小,,,,,子どもと一緒に調理して食べる形をとっている
132217,,東京都,清瀬市,清瀬旭が丘子ども食堂,キヨセアサヒガオカコドモショクドウ,子どもの居場所、子育て支援、孤食、ひとり親家庭支援、貧困対策,,東京都清瀬市旭が丘1‐278,清瀬旭が丘教会内,35.79291,139.53595,(042)493-1173,(042)493-1173,,,,(042)493-1173,,mameglomin@gmail.com,,,,,任意団体清瀬旭が丘子ども食堂,5,金,第４金曜日,17:00,19:00,,保護者の了解があれば子どもだけの参加可、未就園児は保護者同伴が必要,0,0,0,0,200,ひとり親家庭は大人も無料,電話で事前予約,前日までに予約。定員は子ども30名、保護者20名、その他10名,60,1,1,清明小、八小、三中,,,,,配食も実施
132217,,東京都,清瀬市,ぽかぽか食堂＆グリーンタウン,ポカポカショクドウアンドグリーンタウン,貧困対策　障がい児支援　子育て支援,,東京都清瀬市下清戸1-17,グリーンタウン清戸住宅会議室,35.77962,139.53583,090-3318-2853,(042)492-6309,,,,(042)492-6309,,mitikoyayota@msj.biglobe.ne.jp,,,,,ぽかぽか食堂＆グリーンタウン（代表　八代田道子）,5,木,木曜日（第3もしくは第4）,17:30,19:00,社会事業大学BBSサークルの学生と共催のため、月によって第3もしくは第4のいずれかになる,貧困家庭等の幼児、小・中学生。高校生は主催者が参加を認めた者に限る。大人は原則参加不可。（ただし、幼児の付き添い者は500円）,0,0,0,0,500,2024年2月から主催者が参加を認めた者も参加費なし,電話で事前予約,開催日の4日前までに予約。定員は子ども10名、保護者3名,13,,1,十小,,,,,配食なし
132233,1,東京都,武蔵村山市,武蔵村山子ども食堂,ムサシムラヤマコドモショクドウ,,,東京都武蔵村山市神明4-17-1,子どもカフェ「みんなのおうち」,35.75252,139.40413,070-3128-8454,,,,,,https://kodomoto-m.jimdo.com/,murayamakodomoshokudo@gmail.com,,,,,,5,金,,17:30,19:00,,,100,100,100,300,300,,電話;メール,開催日の3日前（火曜日）の正午まで,10,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132233,2,東京都,武蔵村山市,まどか食堂,マドカショクドウ,,,東京都武蔵村山市本町3-40-3,まどか保育園裏駐車場,35.75862,139.38214,(042)560-1855,まどか保育園,,,,,https://twitter.com/madokasyokudou,,,,,,,5,,,16:30,18:00,第3水曜日もしくは木曜日,小学生まで,100,100,,,,,電話,実施月の1日から前日まで,,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132233,3,東京都,武蔵村山市,children’s kitchenうぉーく,チルドレンズキッチンウォーク,,,東京都武蔵村山市学園4-5-1,市民総合センター2階 調理実習室,35.74613,139.40326,(042)843-5372,放課後等デイサービスWalk,,,,,,kodomo@walknet.jp,放課後等デイサービスWalk武蔵村山,,,,,5,土,,18:00,19:00,,高校生までのお子さまとその家族,0,0,0,0,,,電話;メール,,30,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132233,4,東京都,武蔵村山市,Walk食堂,ウォークショクドウ,,,東京都武蔵村山市学園3-5-12,,35.74672,139.40439,(042)843-5372,放課後等デイサービスWalk,,,,,,kodomo@walknet.jp,放課後等デイサービスWalk武蔵村山,,,,,5,土,,13:00,14:00,,高校生までのお子さまとその家族,0,0,0,0,,,電話;メール,,30,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132233,5,東京都,武蔵村山市,子ども食堂ぶどうハウス,コドモショクドウブドウハウス,,,東京都武蔵村山市中原3-11-6,,35.75845,139.36055,080-3389-5957,,,,,,,,,,,,,5,日,,11:30,14:00,,,0,0,100,200,200,,,,,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132233,6,東京都,武蔵村山市,みんなの食堂　みっつ武蔵村山,ミンナノショクドウミッツムサシムラヤマ,,,東京都武蔵村山市大南2-47-14,パンとおやつに糀ohana,35.74052,139.40419,080-3505-7004,,,,,,https://instagram.com/mit.musashimurayama/,,,,,,,5,土,,11:00,13:00,,,100,100,100,390,390,,InstagramのDMで,実施月の1日から前日まで,,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132233,7,東京都,武蔵村山市,SOMPOの子ども食堂,ソンポノコドモショクドウ,,,東京都武蔵村山市三ﾂ藤1-4-1,そんぽの家武蔵村山,35.75191,139.38275,(042)520-7222,,,,,(042)520-7272,,,,,,,,5,土,,11:45,14:30,,,0,0,0,0,300,18歳以下は無料,電話;FAX,,10,,,,むさしむらやまこども・地域食堂ネットワーク,,,,
132241,1,東京都,多摩市,みんなの食堂・スプーン,ミンナノショクドウ・スプーン,,,東京都多摩市一ﾉ宮1-18-7,,35.653,139.44214,,,,,,,,,,,,,みんなの食堂・スプーン,6,,,,,,,,,,,,,,,,,,,,,,,
132241,2,東京都,多摩市,だれでも食堂,ダレデモショクドウ,,,東京都多摩市落合3-17-1,,35.61646,139.4304,,,,,,,,,,,,,特定非営利活動法人アピュイ,3,,,,,,,,,,,,,,,,,,,,,,,
132241,3,東京都,多摩市,わくわく子ども食堂,ワクワクコドモショクドウ,,,東京都多摩市東寺方626-2,,35.6422,139.4371,,,,,,,,,,,,,インテリアミヤザキ,5,,,,,,,,,,,,,,,,,,,,,,,
132241,4,東京都,多摩市,ハーモニーカフェ,ハーモニーカフェ,,,東京都多摩市諏訪4-2,,35.62207,139.45656,,,,,,,,,,,,,ハーモニークラブ,5,,,,,,,,,,,,,,,,,,,,,,,
132241,5,東京都,多摩市,子ども食堂　ほくの家,コドモショクドウホクノイエ,,,東京都多摩市聖ヶ丘2-22-3-1,,35.63081,139.45718,,,,,,,,,,,,,一般社団法人　祥鶴,3,,,,,,,,,,,,,,,,,,,,,,,
132241,6,東京都,多摩市,愛宕だれでも食堂,アタゴダレデモショクドウ,,,東京都多摩市愛宕1-1-1,,35.63495,139.43581,,,,,,,,,,,,,特定非営利活動法人　プレイルームゆづり葉の家,3,,,,,,,,,,,,,,,,,,,,,,,
132241,7,東京都,多摩市,子ども食堂　きっちん空,コドモショクドウキッチンソラ,,,東京都多摩市貝取1-47-9,,35.62334,139.43785,,,,,,,,,,,,,特定非営利活動法人　どんぐりパン,5,,,,,,,,,,,,,,,,,,,,,,,
132241,8,東京都,多摩市,ピンクララタマ子ども誰でも食堂,ピンクララタマコドモダレデモショクドウ,,,東京都多摩市一ﾉ宮3-5-24,,35.65034,139.44348,,,,,,,,,,,,,ピンクララタマ,5,,,,,,,,,,,,,,,,,,,,,,,
132241,9,東京都,多摩市,亀ハウス,カメハウス,,,東京都多摩市永山1-17-11-B1,,35.6316,139.44295,,,,,,,,,,,,,株式会社ライフジャーニー,3,,,,,,,,,,,,,,,,,,,,,,,
132241,10,東京都,多摩市,オリーブきっちん,オリーブキッチン,,,東京都多摩山王下1-13-13,,35.63696,139.44637,,,,,,,,,,,,,オリーブきっちん,5,,,,,,,,,,,,,,,,,,,,,,,
132241,11,東京都,多摩市,こども食堂　ほっこりキッチン,コドモショクドウホッコリキッチン,,,東京都多摩唐木田1-15-3,,35.63696,139.44637,,,,,,,,,,,,,こども食堂　ほっこりキッチン,5,,,,,,,,,,,,,,,,,,,,,,,
132241,12,東京都,多摩市,子ども食堂　福祉亭,コドモショクドウフクシテイ,,,東京都多摩市永山4-2-3-104,,35.62096,139.44948,,,,,,,,,,,,,特定非営利活動法人　福祉亭,5,,,,,,,,,,,,,,,,,,,,,,,
132241,13,東京都,多摩市,子どものひろば　リバティ,コドモノヒロバリバティ,,,東京都多摩市諏訪5-6-2-101,,35.62243,139.4514,,,,,,,,,,,,,社会福祉法人　こばと会,1,,,,,,,,,,,,,,,,,,,,,,,
132241,14,東京都,多摩市,みんなのしょくどう,ミンナノショクドウ,,,東京都多摩市馬引沢2-3-23,,35.6332,139.45267,,,,,,,,,,,,,関西居酒屋　必死のパッチ!!,5,,,,,,,,,,,,,,,,,,,,,,,
132241,15,東京都,多摩市,まんまるぱ～る,マンマルパール,,,東京都多摩市一ﾉ宮2-13-25,,35.65092,139.4436,,,,,,,,,,,,,まんまるぱ～る(認定栄養ケア・ステーション營養珍珠),5,,,,,,,,,,,,,,,,,,,,,,,
132241,16,東京都,多摩市,子ども食堂　ココっと,コドモショクドウココット,,,東京都多摩市一ﾉ宮1-11-26,,35.65426,139.44116,,,,,,,,,,,,,子ども食堂　ココっと,8,,,,,,,,,,,,,,,,,,,,,,,
132241,17,東京都,多摩市,こども食堂　えんそく,コドモショクドウエンソク,,,東京都多摩市和田2006-4,,35.64081,139.42747,,,,,,,,,,,,,こども食堂　えんそく,5,,,,,,,,,,,,,,,,,,,,,,,
132241,18,東京都,多摩市,メルティング・ダイニング,メルティング・ダイニング,,,東京都多摩市永山2-8-1,,35.62716,139.44521,,,,,,,,,,,,,メルティング・ポット,8,,,,,,,,,,,,,,,,,,,,,,,休止中（2023年12月12日時点）
132292,,東京都,西東京市,わいわいクッキング,ワイワイクッキング,,,東京都西東京市南町5-6-11,田無公民館,35.72591,139.5379,080-3174-5771,,,,,,,,,,,,西東京わいわいネット,5,土,第３土曜日,10:30,13:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,放課後キッチン・ごろごろ,ホウカゴキッチン・ゴロゴロ,,,東京都西東京市緑町3-8,緑町3丁目アパート集会所,35.74219,139.53705,090-9323-1835,,,,,,,,,,,,放課後キッチン・ごろごろ,1,木,第３木曜日,16:00,18:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,飯もり山,コドモショクドウメシモリヤマ,,,東京都西東京市芝久保町3-11-3,芝久保サロンしゃくなげ,35.72793,139.52124,,,,,,,,,,,,,子ども食堂　飯もり山,1,土,第３土曜日,16:30,18:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,やぎさわ子ども食堂,ヤギサワコドモショクドウ,,,東京都西東京市柳沢2-11-13,,35.72486,139.55458,(042)458-0251,,,,,,,,,,,,西武柳沢キリスト教会,5,日,第２日曜日,17:00,18:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,子ども食堂　おひさまキッチン,コドモショクドウオヒサマキッチン,,,東京都西東京市保谷町4-11-26,メトロウェストビルディング1階,35.73123,139.54805,(042)497-5070,,,,,,,,,,,,一般社団法人おひさま,1,月火水木金,,15:00,20:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,「木・々」　子ども食堂,モクモクコドモショクドウ,,,東京都西東京市保谷町6-25-1,,35.73714,139.55251,(042)425-6800,,,,,,,,,,,,コミュニティー・レストラン「木・々」,5,日,第４日曜日,11:00,13:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,こども食堂　陽気なキッチン,コドモショクドウヨウキナキッチン,,,東京都西東京市緑町2-1-8,,35.73909,139.53528,(042)461-0363,,,,,,,,,,,,宗教法人天理教田無分教会,5,,毎月12日,14:00,19:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,浦野屋　やきとんてるてる　ひばりが丘店　子ども食堂,ウラノヤヤキトンテルテルヒバリガオカテンコドモショクドウ,,,東京都西東京市ひばりが丘北4-2-24,,35.75302,139.54433,(042)439-4280,,,,,,,,,,,,浦野屋　やきとんてるてる　ひばりが丘店　子ども食堂,5,日,第３日曜日,12:00,14:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,こども食堂　げんき,コドモショクドウゲンキ,,,東京都西東京市富士町1-1-1,,35.73487,139.55681,070-1273-0547,,,,,,,,,,,,こども食堂　げんき,4,日土,第２日曜日、第４土曜日,11:30,14:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,こひつじ食堂,コヒツジショクドウ,,,東京都西東京市住吉町6-14-5,,35.74452,139.55196,080-9393-8464,,,,,,,,,,,,こひつじ食堂,5,土,第４土曜日,16:00,18:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,ＹＬこども食堂,ワイエルコドモショクドウ,,,東京都西東京市ひばりが丘北1-7-14,,35.75296,139.55051,(042)439-3550,,,,,,,,,,,,一般社団法人YourLifestyle研究所,1,月火水木金土,,11:00,16:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,こども食堂ジョイフル,コドモショクドウジョイフル,,,東京都西東京市ひばりが丘北4-3-13,,35.75308,139.5452,(042)423-8377,,,,,,,,,,,,こども食堂ジョイフル,5,金,第４金曜日,17:00,19:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,こども（おとな）食堂プネウマ,コドモショクドウプネウマ,,,東京都西東京市東伏見5-9-6,仙人の家,35.72256,139.55815,090-4078-7506,,,,,,,,,,,,プネウマ　つどいの家,5,日,第１日曜日,11:30,13:30,,,,,,,,,,,,,,,,,,,
